Time,Interval Start,Interval End,Load,Location,Estimated_Temperature_F
2026-06-10 21:25:00,2026-06-10 21:25:00-04:00,2026-06-10 21:30:00-04:00,17579.709,ISO-NE System Total,71.05110007911355
2026-06-10 21:30:00,2026-06-10 21:30:00-04:00,2026-06-10 21:35:00-04:00,17507.924,ISO-NE System Total,71.00285176749921
2026-06-10 21:35:00,2026-06-10 21:35:00-04:00,2026-06-10 21:40:00-04:00,17392.266,ISO-NE System Total,70.92511542669413
2026-06-10 21:40:00,2026-06-10 21:40:00-04:00,2026-06-10 21:45:00-04:00,17313.688,ISO-NE System Total,70.8723013871311
2026-06-10 21:45:00,2026-06-10 21:45:00-04:00,2026-06-10 21:50:00-04:00,17228.354,ISO-NE System Total,70.81494648815082
2026-06-10 21:50:00,2026-06-10 21:50:00-04:00,2026-06-10 21:55:00-04:00,17093.051,ISO-NE System Total,70.72400630139376
2026-06-10 21:55:00,2026-06-10 21:55:00-04:00,2026-06-10 22:00:00-04:00,16966.45,ISO-NE System Total,70.6389149243834
2026-06-10 22:00:00,2026-06-10 22:00:00-04:00,2026-06-10 22:05:00-04:00,16737.223,ISO-NE System Total,69.21349732583303
2026-06-10 22:05:00,2026-06-10 22:05:00-04:00,2026-06-10 22:10:00-04:00,16618.991,ISO-NE System Total,69.13403094178639
2026-06-10 22:10:00,2026-06-10 22:10:00-04:00,2026-06-10 22:15:00-04:00,16494.771,ISO-NE System Total,69.0505398883806
2026-06-10 22:15:00,2026-06-10 22:15:00-04:00,2026-06-10 22:20:00-04:00,16415.667,ISO-NE System Total,68.99737231239757
2026-06-10 22:20:00,2026-06-10 22:20:00-04:00,2026-06-10 22:25:00-04:00,16293.36,ISO-NE System Total,68.9151670292797
2026-06-10 22:25:00,2026-06-10 22:25:00-04:00,2026-06-10 22:30:00-04:00,16135.165,ISO-NE System Total,68.80884061490579
2026-06-10 22:30:00,2026-06-10 22:30:00-04:00,2026-06-10 22:35:00-04:00,16070.505,ISO-NE System Total,68.76538117590064
2026-06-10 22:35:00,2026-06-10 22:35:00-04:00,2026-06-10 22:40:00-04:00,15938.956,ISO-NE System Total,68.67696413690146
2026-06-10 22:40:00,2026-06-10 22:40:00-04:00,2026-06-10 22:45:00-04:00,15825.055,ISO-NE System Total,68.60040871527877
2026-06-10 22:45:00,2026-06-10 22:45:00-04:00,2026-06-10 22:50:00-04:00,15674.446,ISO-NE System Total,68.49918102197341
2026-06-10 22:50:00,2026-06-10 22:50:00-04:00,2026-06-10 22:55:00-04:00,15529.701,ISO-NE System Total,68.40189465484073
2026-06-10 22:55:00,2026-06-10 22:55:00-04:00,2026-06-10 23:00:00-04:00,15453.319,ISO-NE System Total,68.35055659622503
2026-06-10 23:00:00,2026-06-10 23:00:00-04:00,2026-06-10 23:05:00-04:00,15242.941,ISO-NE System Total,67.40995343488545
2026-06-10 23:05:00,2026-06-10 23:05:00-04:00,2026-06-10 23:10:00-04:00,15117.854,ISO-NE System Total,67.3258796512969
2026-06-10 23:10:00,2026-06-10 23:10:00-04:00,2026-06-10 23:15:00-04:00,15046.862,ISO-NE System Total,67.27816433280243
2026-06-10 23:15:00,2026-06-10 23:15:00-04:00,2026-06-10 23:20:00-04:00,14929.535,ISO-NE System Total,67.19930621959247
2026-06-10 23:20:00,2026-06-10 23:20:00-04:00,2026-06-10 23:25:00-04:00,14795.1,ISO-NE System Total,67.10894943514063
2026-06-10 23:25:00,2026-06-10 23:25:00-04:00,2026-06-10 23:30:00-04:00,14717.189,ISO-NE System Total,67.05658370126608
2026-06-10 23:30:00,2026-06-10 23:30:00-04:00,2026-06-10 23:35:00-04:00,14609.496,ISO-NE System Total,66.98420081594624
2026-06-10 23:35:00,2026-06-10 23:35:00-04:00,2026-06-10 23:40:00-04:00,14481.116,ISO-NE System Total,66.89791373305914
2026-06-10 23:40:00,2026-06-10 23:40:00-04:00,2026-06-10 23:45:00-04:00,14421.464,ISO-NE System Total,66.85782028339112
2026-06-10 23:45:00,2026-06-10 23:45:00-04:00,2026-06-10 23:50:00-04:00,14282.538,ISO-NE System Total,66.76444499691992
2026-06-10 23:50:00,2026-06-10 23:50:00-04:00,2026-06-10 23:55:00-04:00,14212.762,ISO-NE System Total,66.71754697935076
2026-06-10 23:55:00,2026-06-10 23:55:00-04:00,2026-06-11 00:00:00-04:00,14134.651,ISO-NE System Total,66.6650468209819
2026-06-11 00:00:00,2026-06-11 00:00:00-04:00,2026-06-11 00:05:00-04:00,14017.446,ISO-NE System Total,66.31367731702599
2026-06-11 00:05:00,2026-06-11 00:05:00-04:00,2026-06-11 00:10:00-04:00,13977.201,ISO-NE System Total,66.28662774816176
2026-06-11 00:10:00,2026-06-11 00:10:00-04:00,2026-06-11 00:15:00-04:00,13871.963,ISO-NE System Total,66.21589492350938
2026-06-11 00:15:00,2026-06-11 00:15:00-04:00,2026-06-11 00:20:00-04:00,13856.315,ISO-NE System Total,66.20537755107584
2026-06-11 00:20:00,2026-06-11 00:20:00-04:00,2026-06-11 00:25:00-04:00,13809.926,ISO-NE System Total,66.17419846174691
2026-06-11 00:25:00,2026-06-11 00:25:00-04:00,2026-06-11 00:30:00-04:00,13743.691,ISO-NE System Total,66.1296804298492
2026-06-11 00:30:00,2026-06-11 00:30:00-04:00,2026-06-11 00:35:00-04:00,13636.715,ISO-NE System Total,66.05777945634142
2026-06-11 00:35:00,2026-06-11 00:35:00-04:00,2026-06-11 00:40:00-04:00,13550.93,ISO-NE System Total,66.00012143012651
2026-06-11 00:40:00,2026-06-11 00:40:00-04:00,2026-06-11 00:45:00-04:00,13468.744,ISO-NE System Total,65.94488237268642
2026-06-11 00:45:00,2026-06-11 00:45:00-04:00,2026-06-11 00:50:00-04:00,13447.0,ISO-NE System Total,65.93026774166681
2026-06-11 00:50:00,2026-06-11 00:50:00-04:00,2026-06-11 00:55:00-04:00,13430.796,ISO-NE System Total,65.91937666913914
2026-06-11 00:55:00,2026-06-11 00:55:00-04:00,2026-06-11 01:00:00-04:00,13269.385,ISO-NE System Total,65.81088870889698
2026-06-11 01:00:00,2026-06-11 01:00:00-04:00,2026-06-11 01:05:00-04:00,13243.05,ISO-NE System Total,66.06578175329832
2026-06-11 01:05:00,2026-06-11 01:05:00-04:00,2026-06-11 01:10:00-04:00,13199.898,ISO-NE System Total,66.03677832440952
2026-06-11 01:10:00,2026-06-11 01:10:00-04:00,2026-06-11 01:15:00-04:00,13145.292,ISO-NE System Total,66.00007640473252
2026-06-11 01:15:00,2026-06-11 01:15:00-04:00,2026-06-11 01:20:00-04:00,13090.787,ISO-NE System Total,65.96344236942515
2026-06-11 01:20:00,2026-06-11 01:20:00-04:00,2026-06-11 01:25:00-04:00,13035.036,ISO-NE System Total,65.92597086951832
2026-06-11 01:25:00,2026-06-11 01:25:00-04:00,2026-06-11 01:30:00-04:00,13016.018,ISO-NE System Total,65.91318844435594
2026-06-11 01:30:00,2026-06-11 01:30:00-04:00,2026-06-11 01:35:00-04:00,12941.46,ISO-NE System Total,65.8630763371282
2026-06-11 01:35:00,2026-06-11 01:35:00-04:00,2026-06-11 01:40:00-04:00,12875.122,ISO-NE System Total,65.81848907661595
2026-06-11 01:40:00,2026-06-11 01:40:00-04:00,2026-06-11 01:45:00-04:00,12859.013,ISO-NE System Total,65.80766185572307
2026-06-11 01:45:00,2026-06-11 01:45:00-04:00,2026-06-11 01:50:00-04:00,12769.879,ISO-NE System Total,65.74775289135121
2026-06-11 01:50:00,2026-06-11 01:50:00-04:00,2026-06-11 01:55:00-04:00,12752.181,ISO-NE System Total,65.73585766785116
2026-06-11 01:55:00,2026-06-11 01:55:00-04:00,2026-06-11 02:00:00-04:00,12715.718,ISO-NE System Total,65.71135006617402
2026-06-11 02:00:00,2026-06-11 02:00:00-04:00,2026-06-11 02:05:00-04:00,12676.699,ISO-NE System Total,66.48432789949683
2026-06-11 02:05:00,2026-06-11 02:05:00-04:00,2026-06-11 02:10:00-04:00,12623.488,ISO-NE System Total,66.44856359066753
2026-06-11 02:10:00,2026-06-11 02:10:00-04:00,2026-06-11 02:15:00-04:00,12573.126,ISO-NE System Total,66.41471415875945
2026-06-11 02:15:00,2026-06-11 02:15:00-04:00,2026-06-11 02:20:00-04:00,12532.055,ISO-NE System Total,66.38710941673378
2026-06-11 02:20:00,2026-06-11 02:20:00-04:00,2026-06-11 02:25:00-04:00,12496.515,ISO-NE System Total,66.3632221840978
2026-06-11 02:25:00,2026-06-11 02:25:00-04:00,2026-06-11 02:30:00-04:00,12465.804,ISO-NE System Total,66.34258063087653
2026-06-11 02:30:00,2026-06-11 02:30:00-04:00,2026-06-11 02:35:00-04:00,12441.716,ISO-NE System Total,66.3263905447838
2026-06-11 02:35:00,2026-06-11 02:35:00-04:00,2026-06-11 02:40:00-04:00,12402.558,ISO-NE System Total,66.30007157304605
2026-06-11 02:40:00,2026-06-11 02:40:00-04:00,2026-06-11 02:45:00-04:00,12350.616,ISO-NE System Total,66.26516018763304
2026-06-11 02:45:00,2026-06-11 02:45:00-04:00,2026-06-11 02:50:00-04:00,12337.552,ISO-NE System Total,66.25637957966578
2026-06-11 02:50:00,2026-06-11 02:50:00-04:00,2026-06-11 02:55:00-04:00,12300.06,ISO-NE System Total,66.23118036396549
2026-06-11 02:55:00,2026-06-11 02:55:00-04:00,2026-06-11 03:00:00-04:00,12290.125,ISO-NE System Total,66.22450282721145
2026-06-11 03:00:00,2026-06-11 03:00:00-04:00,2026-06-11 03:05:00-04:00,12258.385,ISO-NE System Total,67.47451864075019
2026-06-11 03:05:00,2026-06-11 03:05:00-04:00,2026-06-11 03:10:00-04:00,12302.655,ISO-NE System Total,67.50427350256209
2026-06-11 03:10:00,2026-06-11 03:10:00-04:00,2026-06-11 03:15:00-04:00,12258.138,ISO-NE System Total,67.47435262649974
2026-06-11 03:15:00,2026-06-11 03:15:00-04:00,2026-06-11 03:20:00-04:00,12261.379,ISO-NE System Total,67.47653097542977
2026-06-11 03:20:00,2026-06-11 03:20:00-04:00,2026-06-11 03:25:00-04:00,12234.074,ISO-NE System Total,67.45817867134632
2026-06-11 03:25:00,2026-06-11 03:25:00-04:00,2026-06-11 03:30:00-04:00,12196.823,ISO-NE System Total,67.43314143716165
2026-06-11 03:30:00,2026-06-11 03:30:00-04:00,2026-06-11 03:35:00-04:00,12202.936,ISO-NE System Total,67.43725012182973
2026-06-11 03:35:00,2026-06-11 03:35:00-04:00,2026-06-11 03:40:00-04:00,12196.877,ISO-NE System Total,67.43317773177512
2026-06-11 03:40:00,2026-06-11 03:40:00-04:00,2026-06-11 03:45:00-04:00,12179.87,ISO-NE System Total,67.42174694490285
2026-06-11 03:45:00,2026-06-11 03:45:00-04:00,2026-06-11 03:50:00-04:00,12153.213,ISO-NE System Total,67.40383017618093
2026-06-11 03:50:00,2026-06-11 03:50:00-04:00,2026-06-11 03:55:00-04:00,12141.432,ISO-NE System Total,67.39591190134456
2026-06-11 03:55:00,2026-06-11 03:55:00-04:00,2026-06-11 04:00:00-04:00,12255.795,ISO-NE System Total,67.47277784354908
2026-06-11 04:00:00,2026-06-11 04:00:00-04:00,2026-06-11 04:05:00-04:00,12161.584,ISO-NE System Total,69.06631076288197
2026-06-11 04:05:00,2026-06-11 04:05:00-04:00,2026-06-11 04:10:00-04:00,12213.273,ISO-NE System Total,69.10105210130969
2026-06-11 04:10:00,2026-06-11 04:10:00-04:00,2026-06-11 04:15:00-04:00,12245.513,ISO-NE System Total,69.12272132978983
2026-06-11 04:15:00,2026-06-11 04:15:00-04:00,2026-06-11 04:20:00-04:00,12242.71,ISO-NE System Total,69.1208373705023
2026-06-11 04:20:00,2026-06-11 04:20:00-04:00,2026-06-11 04:25:00-04:00,12263.552,ISO-NE System Total,69.13484574705265
2026-06-11 04:25:00,2026-06-11 04:25:00-04:00,2026-06-11 04:30:00-04:00,12271.922,ISO-NE System Total,69.14047141213884
2026-06-11 04:30:00,2026-06-11 04:30:00-04:00,2026-06-11 04:35:00-04:00,12264.697,ISO-NE System Total,69.13561532728248
2026-06-11 04:35:00,2026-06-11 04:35:00-04:00,2026-06-11 04:40:00-04:00,12320.254,ISO-NE System Total,69.17295643542984
2026-06-11 04:40:00,2026-06-11 04:40:00-04:00,2026-06-11 04:45:00-04:00,12331.449,ISO-NE System Total,69.18048084649793
2026-06-11 04:45:00,2026-06-11 04:45:00-04:00,2026-06-11 04:50:00-04:00,12338.659,ISO-NE System Total,69.18532684951721
2026-06-11 04:50:00,2026-06-11 04:50:00-04:00,2026-06-11 04:55:00-04:00,12397.993,ISO-NE System Total,69.22520656423931
2026-06-11 04:55:00,2026-06-11 04:55:00-04:00,2026-06-11 05:00:00-04:00,12423.718,ISO-NE System Total,69.24249691481783
2026-06-11 05:00:00,2026-06-11 05:00:00-04:00,2026-06-11 05:05:00-04:00,12482.058,ISO-NE System Total,71.21115617898312
2026-06-11 05:05:00,2026-06-11 05:05:00-04:00,2026-06-11 05:10:00-04:00,12610.813,ISO-NE System Total,71.29769530779703
2026-06-11 05:10:00,2026-06-11 05:10:00-04:00,2026-06-11 05:15:00-04:00,12699.515,ISO-NE System Total,71.35731391526119
2026-06-11 05:15:00,2026-06-11 05:15:00-04:00,2026-06-11 05:20:00-04:00,12688.543,ISO-NE System Total,71.34993938750424
2026-06-11 05:20:00,2026-06-11 05:20:00-04:00,2026-06-11 05:25:00-04:00,12727.041,ISO-NE System Total,71.37581475841083
2026-06-11 05:25:00,2026-06-11 05:25:00-04:00,2026-06-11 05:30:00-04:00,12786.957,ISO-NE System Total,71.41608564841133
2026-06-11 05:30:00,2026-06-11 05:30:00-04:00,2026-06-11 05:35:00-04:00,12801.317,ISO-NE System Total,71.42573732710161
2026-06-11 05:35:00,2026-06-11 05:35:00-04:00,2026-06-11 05:40:00-04:00,12879.793,ISO-NE System Total,71.47848281017255
2026-06-11 05:40:00,2026-06-11 05:40:00-04:00,2026-06-11 05:45:00-04:00,12959.744,ISO-NE System Total,71.5322196738889
2026-06-11 05:45:00,2026-06-11 05:45:00-04:00,2026-06-11 05:50:00-04:00,12992.294,ISO-NE System Total,71.5540972603352
2026-06-11 05:50:00,2026-06-11 05:50:00-04:00,2026-06-11 05:55:00-04:00,13052.052,ISO-NE System Total,71.5942619549852
2026-06-11 05:55:00,2026-06-11 05:55:00-04:00,2026-06-11 06:00:00-04:00,13123.015,ISO-NE System Total,71.641957781928
2026-06-11 06:00:00,2026-06-11 06:00:00-04:00,2026-06-11 06:05:00-04:00,13249.271,ISO-NE System Total,73.79736963750587
2026-06-11 06:05:00,2026-06-11 06:05:00-04:00,2026-06-11 06:10:00-04:00,13412.917,ISO-NE System Total,73.90735979147176
2026-06-11 06:10:00,2026-06-11 06:10:00-04:00,2026-06-11 06:15:00-04:00,13564.808,ISO-NE System Total,74.00944914578555
2026-06-11 06:15:00,2026-06-11 06:15:00-04:00,2026-06-11 06:20:00-04:00,13688.431,ISO-NE System Total,74.09253894207586
2026-06-11 06:20:00,2026-06-11 06:20:00-04:00,2026-06-11 06:25:00-04:00,13716.649,ISO-NE System Total,74.11150489397576
2026-06-11 06:25:00,2026-06-11 06:25:00-04:00,2026-06-11 06:30:00-04:00,13750.805,ISO-NE System Total,74.13446190911122
2026-06-11 06:30:00,2026-06-11 06:30:00-04:00,2026-06-11 06:35:00-04:00,13832.646,ISO-NE System Total,74.18946908429866
2026-06-11 06:35:00,2026-06-11 06:35:00-04:00,2026-06-11 06:40:00-04:00,13886.196,ISO-NE System Total,74.22546124264579
2026-06-11 06:40:00,2026-06-11 06:40:00-04:00,2026-06-11 06:45:00-04:00,13950.194,ISO-NE System Total,74.26847573657481
2026-06-11 06:45:00,2026-06-11 06:45:00-04:00,2026-06-11 06:50:00-04:00,13976.868,ISO-NE System Total,74.28640393137876
2026-06-11 06:50:00,2026-06-11 06:50:00-04:00,2026-06-11 06:55:00-04:00,14090.292,ISO-NE System Total,74.36263875058258
2026-06-11 06:55:00,2026-06-11 06:55:00-04:00,2026-06-11 07:00:00-04:00,14157.248,ISO-NE System Total,74.4076413827822
2026-06-11 07:00:00,2026-06-11 07:00:00-04:00,2026-06-11 07:05:00-04:00,14256.247,ISO-NE System Total,76.54473319615525
2026-06-11 07:05:00,2026-06-11 07:05:00-04:00,2026-06-11 07:10:00-04:00,14382.908,ISO-NE System Total,76.6298649005139
2026-06-11 07:10:00,2026-06-11 07:10:00-04:00,2026-06-11 07:15:00-04:00,14487.852,ISO-NE System Total,76.70040012115967
2026-06-11 07:15:00,2026-06-11 07:15:00-04:00,2026-06-11 07:20:00-04:00,14464.113,ISO-NE System Total,76.68444460580949
2026-06-11 07:20:00,2026-06-11 07:20:00-04:00,2026-06-11 07:25:00-04:00,14542.73,ISO-NE System Total,76.73728485814891
2026-06-11 07:25:00,2026-06-11 07:25:00-04:00,2026-06-11 07:30:00-04:00,14534.33,ISO-NE System Total,76.73163902938856
2026-06-11 07:30:00,2026-06-11 07:30:00-04:00,2026-06-11 07:35:00-04:00,14513.365,ISO-NE System Total,76.71754798177423
2026-06-11 07:35:00,2026-06-11 07:35:00-04:00,2026-06-11 07:40:00-04:00,14571.836,ISO-NE System Total,76.75684765480347
2026-06-11 07:40:00,2026-06-11 07:40:00-04:00,2026-06-11 07:45:00-04:00,14540.03,ISO-NE System Total,76.73547012747593
2026-06-11 07:45:00,2026-06-11 07:45:00-04:00,2026-06-11 07:50:00-04:00,14565.508,ISO-NE System Total,76.752594463804
2026-06-11 07:50:00,2026-06-11 07:50:00-04:00,2026-06-11 07:55:00-04:00,14570.35,ISO-NE System Total,76.75584888081085
2026-06-11 07:55:00,2026-06-11 07:55:00-04:00,2026-06-11 08:00:00-04:00,14588.281,ISO-NE System Total,76.76790070884675
2026-06-11 08:00:00,2026-06-11 08:00:00-04:00,2026-06-11 08:05:00-04:00,14550.232,ISO-NE System Total,78.67177476010968
2026-06-11 08:05:00,2026-06-11 08:05:00-04:00,2026-06-11 08:10:00-04:00,14606.913,ISO-NE System Total,78.70987133391498
2026-06-11 08:10:00,2026-06-11 08:10:00-04:00,2026-06-11 08:15:00-04:00,14618.334,ISO-NE System Total,78.71754764466162
2026-06-11 08:15:00,2026-06-11 08:15:00-04:00,2026-06-11 08:20:00-04:00,14579.289,ISO-NE System Total,78.69130462276314
2026-06-11 08:20:00,2026-06-11 08:20:00-04:00,2026-06-11 08:25:00-04:00,14596.346,ISO-NE System Total,78.70276901575897
2026-06-11 08:25:00,2026-06-11 08:25:00-04:00,2026-06-11 08:30:00-04:00,14531.111,ISO-NE System Total,78.65892310633274
2026-06-11 08:30:00,2026-06-11 08:30:00-04:00,2026-06-11 08:35:00-04:00,14445.621,ISO-NE System Total,78.60146335624692
2026-06-11 08:35:00,2026-06-11 08:35:00-04:00,2026-06-11 08:40:00-04:00,14429.227,ISO-NE System Total,78.59044458044967
2026-06-11 08:40:00,2026-06-11 08:40:00-04:00,2026-06-11 08:45:00-04:00,14444.8,ISO-NE System Total,78.60091154369785
2026-06-11 08:45:00,2026-06-11 08:45:00-04:00,2026-06-11 08:50:00-04:00,14391.496,ISO-NE System Total,78.5650847274787
2026-06-11 08:50:00,2026-06-11 08:50:00-04:00,2026-06-11 08:55:00-04:00,14378.806,ISO-NE System Total,78.55655549331577
2026-06-11 08:55:00,2026-06-11 08:55:00-04:00,2026-06-11 09:00:00-04:00,14432.407,ISO-NE System Total,78.59258192990895
2026-06-11 09:00:00,2026-06-11 09:00:00-04:00,2026-06-11 09:05:00-04:00,14389.046,ISO-NE System Total,80.22029227691598
2026-06-11 09:05:00,2026-06-11 09:05:00-04:00,2026-06-11 09:10:00-04:00,14337.382,ISO-NE System Total,80.18556774155006
2026-06-11 09:10:00,2026-06-11 09:10:00-04:00,2026-06-11 09:15:00-04:00,14346.512,ISO-NE System Total,80.19170421971455
2026-06-11 09:15:00,2026-06-11 09:15:00-04:00,2026-06-11 09:20:00-04:00,14339.362,ISO-NE System Total,80.18689854404356
2026-06-11 09:20:00,2026-06-11 09:20:00-04:00,2026-06-11 09:25:00-04:00,14352.095,ISO-NE System Total,80.19545667947277
2026-06-11 09:25:00,2026-06-11 09:25:00-04:00,2026-06-11 09:30:00-04:00,14401.279,ISO-NE System Total,80.22851435110947
2026-06-11 09:30:00,2026-06-11 09:30:00-04:00,2026-06-11 09:35:00-04:00,14383.4,ISO-NE System Total,80.21649747344208
2026-06-11 09:35:00,2026-06-11 09:35:00-04:00,2026-06-11 09:40:00-04:00,14401.653,ISO-NE System Total,80.22876572491379
2026-06-11 09:40:00,2026-06-11 09:40:00-04:00,2026-06-11 09:45:00-04:00,14417.551,ISO-NE System Total,80.2394511279652
2026-06-11 09:45:00,2026-06-11 09:45:00-04:00,2026-06-11 09:50:00-04:00,14428.908,ISO-NE System Total,80.24708442287366
2026-06-11 09:50:00,2026-06-11 09:50:00-04:00,2026-06-11 09:55:00-04:00,14457.998,ISO-NE System Total,80.26663646556867
2026-06-11 09:55:00,2026-06-11 09:55:00-04:00,2026-06-11 10:00:00-04:00,14574.697,ISO-NE System Total,80.34507248586654
2026-06-11 10:00:00,2026-06-11 10:00:00-04:00,2026-06-11 10:05:00-04:00,14607.836,ISO-NE System Total,81.63869493323166
2026-06-11 10:05:00,2026-06-11 10:05:00-04:00,2026-06-11 10:10:00-04:00,14624.016,ISO-NE System Total,81.64956987482002
2026-06-11 10:10:00,2026-06-11 10:10:00-04:00,2026-06-11 10:15:00-04:00,14665.076,ISO-NE System Total,81.6771672234985
2026-06-11 10:15:00,2026-06-11 10:15:00-04:00,2026-06-11 10:20:00-04:00,14685.437,ISO-NE System Total,81.69085230914007
2026-06-11 10:20:00,2026-06-11 10:20:00-04:00,2026-06-11 10:25:00-04:00,14753.865,ISO-NE System Total,81.7368443056177
2026-06-11 10:25:00,2026-06-11 10:25:00-04:00,2026-06-11 10:30:00-04:00,14989.128,ISO-NE System Total,81.89496985462274
2026-06-11 10:30:00,2026-06-11 10:30:00-04:00,2026-06-11 10:35:00-04:00,14978.27,ISO-NE System Total,81.88767194882753
2026-06-11 10:35:00,2026-06-11 10:35:00-04:00,2026-06-11 10:40:00-04:00,15003.822,ISO-NE System Total,81.90484602221849
2026-06-11 10:40:00,2026-06-11 10:40:00-04:00,2026-06-11 10:45:00-04:00,15061.6,ISO-NE System Total,81.94367991437498
2026-06-11 10:45:00,2026-06-11 10:45:00-04:00,2026-06-11 10:50:00-04:00,15094.814,ISO-NE System Total,81.96600379014232
2026-06-11 10:50:00,2026-06-11 10:50:00-04:00,2026-06-11 10:55:00-04:00,15154.55,ISO-NE System Total,82.00615369809796
2026-06-11 10:55:00,2026-06-11 10:55:00-04:00,2026-06-11 11:00:00-04:00,15203.552,ISO-NE System Total,82.03908904344485
2026-06-11 11:00:00,2026-06-11 11:00:00-04:00,2026-06-11 11:05:00-04:00,15291.524,ISO-NE System Total,82.89742038154188
2026-06-11 11:05:00,2026-06-11 11:05:00-04:00,2026-06-11 11:10:00-04:00,15233.78,ISO-NE System Total,82.85860934154941
2026-06-11 11:10:00,2026-06-11 11:10:00-04:00,2026-06-11 11:15:00-04:00,15313.96,ISO-NE System Total,82.91250012131174
2026-06-11 11:15:00,2026-06-11 11:15:00-04:00,2026-06-11 11:20:00-04:00,15384.073,ISO-NE System Total,82.95962464415379
2026-06-11 11:20:00,2026-06-11 11:20:00-04:00,2026-06-11 11:25:00-04:00,15501.738,ISO-NE System Total,83.03870993475911
2026-06-11 11:25:00,2026-06-11 11:25:00-04:00,2026-06-11 11:30:00-04:00,15572.837,ISO-NE System Total,83.08649717035803
2026-06-11 11:30:00,2026-06-11 11:30:00-04:00,2026-06-11 11:35:00-04:00,15636.198,ISO-NE System Total,83.12908352227274
2026-06-11 11:35:00,2026-06-11 11:35:00-04:00,2026-06-11 11:40:00-04:00,15644.644,ISO-NE System Total,83.13476026866675
2026-06-11 11:40:00,2026-06-11 11:40:00-04:00,2026-06-11 11:45:00-04:00,15682.04,ISO-NE System Total,83.15989496060978
2026-06-11 11:45:00,2026-06-11 11:45:00-04:00,2026-06-11 11:50:00-04:00,15714.968,ISO-NE System Total,83.18202660935029
2026-06-11 11:50:00,2026-06-11 11:50:00-04:00,2026-06-11 11:55:00-04:00,15750.29,ISO-NE System Total,83.20576731928749
2026-06-11 11:55:00,2026-06-11 11:55:00-04:00,2026-06-11 12:00:00-04:00,15828.527,ISO-NE System Total,83.25835216508776
2026-06-11 12:00:00,2026-06-11 12:00:00-04:00,2026-06-11 12:05:00-04:00,15874.69,ISO-NE System Total,83.5619727444256
2026-06-11 12:05:00,2026-06-11 12:05:00-04:00,2026-06-11 12:10:00-04:00,15970.04,ISO-NE System Total,83.62605962208009
